Hour,DryBulb,ACCFactor,ACCPower,PumpPower,RadiatorPower,IndoorEquipmentPower,ITLoss,MEPLoss,FacilityPower,HourlyPUE
778,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
779,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
780,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
781,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
782,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
783,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
784,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
785,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
786,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
787,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
788,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
789,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
790,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
791,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
792,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
793,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
794,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
795,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
796,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
797,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
798,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
799,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
800,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
801,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
802,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
803,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
804,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
805,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
806,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
807,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
808,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
809,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
810,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
811,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
812,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
813,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
814,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
815,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
816,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
817,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
818,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
819,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
820,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
821,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
822,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
823,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
824,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
825,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
826,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
827,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
828,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
829,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
830,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
831,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
832,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
833,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
834,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
835,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
836,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
837,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
838,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
839,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
840,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
841,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
842,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
843,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
844,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
845,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
846,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
847,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
848,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
849,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
850,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
851,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
852,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
853,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
854,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
855,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
856,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
857,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
858,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
859,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
860,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
861,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
862,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
863,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
864,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
865,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
866,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
867,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
868,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
869,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
870,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
871,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
872,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
873,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
874,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
875,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
876,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
877,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
878,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
879,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
880,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
881,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
882,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
883,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
884,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
885,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
886,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
887,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
888,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
889,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
890,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
891,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
892,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
893,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
894,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
895,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
896,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
897,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
898,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
899,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
900,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
901,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
902,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
903,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
904,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
905,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
906,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
907,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
908,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
909,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
910,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
911,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
912,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
913,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
914,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
915,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
916,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
917,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
918,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
919,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
920,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
921,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
922,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
923,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
924,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
925,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
926,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
927,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
928,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
929,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
930,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
931,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
932,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
933,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
934,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
935,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
936,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
937,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
938,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
939,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
940,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
941,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
942,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
943,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
944,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
945,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
946,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
947,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
948,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
949,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
950,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
951,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
952,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
953,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
954,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
955,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
956,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
957,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
958,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
959,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
960,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
961,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
962,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
963,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
964,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
965,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
966,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
967,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
968,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
969,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
970,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
971,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
972,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
973,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
974,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
975,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
976,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
977,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
978,2.78,0.34290000000000004,370.33200000000005,54.0,108.0,72.0,112.73741579509351,2.4852810991967544,4679.554696894291,1.1817057315389623
